bio1,bio12,tconmean,lenferr,lenroadr,urbr,popdi,numazr,redre,coorx,coory,fnat,frob,nocom,noreg,areagis_ha,popde,shdi
11.7,936,20.5,0.046407891,1.585372303,0,0.198473282,15.4,9323,444120,5034469,0,0.025803342,Balocco,Piemonte,1680.794862,16,1.063038471
12,844,20.8,0,2.289442521,0.191873589,0.061396777,6.46,11573,383952,4999389,0,0.059966691,San Gillio,Piemonte,888.6625472,297,1.340266152
11.53333333,863.6666667,20.53333333,0,3.497981406,0.027960526,0.023210832,6.23,10899,421169,5028618,0,0.09371389,Settimo Rottaro,Piemonte,605.7808752,83,1.557250055
10.85,1082,19.75,0.327643914,4.285670275,0.116810878,0.04115972,3.98,12864,458700,5060624,0.19,0.205848174,Borgomanero,Piemonte,3226.988255,626,1.71467127
11.1,1118,20,0.402059523,4.596789963,0.140919367,0.066182196,4.3,9825,468749,5059931,0,0.188099119,Borgo Ticino,Piemonte,1337.380545,319,1.644965121
10.7,1085,19.65,0.377014454,4.856756555,0.231578947,0.008537491,2.88,12934,457843,5064441,0.33,0.116598917,Briga Novarese,Piemonte,474.7868343,581,1.624658462
10.6,1021,19.7,0,1.370245499,0.144188328,0.036541534,1.91,11110,446193,5057878,0.09,0.113019187,Serravalle Sesia,Piemonte,2090.53159,247,0.912058143
11.6,1007,20.5,0.316565232,2.365779915,0.008084074,0.094439541,17.54,10940,461282,5042305,0.08,0.111273136,Briona,Piemonte,2475.619249,48,1.281227372
11.65,1027,20.6,0.232517478,2.310081151,0.002240143,0.084861407,29.13,11870,466913,5041542,0,0.074740271,Caltignaga,Piemonte,2232.131884,110,1.089300275
12.05,916.1666667,20.65,0,1.614591581,0,0.071770335,42.11,10682,449461,5025138,0,0.026856965,Quinto Vercellese,Piemonte,1090.222888,40,0.29862854
11.525,987.75,20.35,0.172473935,2.056016996,0.083333333,0.014156508,7.7,10357,454699,5043249,0,0.194975334,Carpignano Sesia,Piemonte,1465.572256,174,1.423115591
11.9,968,20.7,0,1.809238634,0.01572327,0.057692308,43.45,10813,458992,5030669,0,0.000953824,Casalbeltrame,Piemonte,1604.07311,55,0.122315485
11.7,996,20.5,0.012954058,2.176666502,0.000928505,0.330769231,22.67,10325,460503,5039894,0,0,Castellazzo Novarese,Piemonte,1079.178602,27,0.196174316
11.26,1120.4,19.98,0.755982327,4.887026842,1,0.070017133,4.7,11454,470499,5062039,0,0.170677067,Castelletto sopra Ticino,Piemonte,1464.109245,638,1.695763719
11.25,1044.5,20.25,0,2.896080628,0.205479452,0.101010101,8.8,11185,460869,5049644,0.29,0.115503816,Cavaglietto,Piemonte,648.5454586,63,1.081204968
11.2,1041,20.2,0,3.091716931,0.329949239,0.003900156,3.99,10594,458950,5050882,0.6,0.179661362,Cavaglio d'Agogna,Piemonte,983.3514049,136,1.377239732
11.725,994.5,20.575,0.31369435,1.476040197,0.071428571,0.028335301,25.48,10653,461167,5037285,0,0,Casaleggio Novara,Piemonte,1053.100898,83,0.444021595
12.03333333,966.3333333,20.7,0.153338153,1.664860349,0.045454545,0.100274725,68.08,10220,463005,5025694,0,0.000493795,Casalino,Piemonte,3949.014746,37,0.088343559
12,957,20.7,0.044369161,1.405033282,0.003442341,0.065270936,27.53,9949,458378,5027595,0,0,Casalvolone,Piemonte,1748.490344,48,0.116641835
11.9,912,20.6,0.114250261,1.635833218,0,0.192513369,38.79,10495,443657,5031198,0,0.016536518,Formigliana,Piemonte,1676.286538,32,0.692099993
11.6,967,20.45,0.367626679,0.673041704,0,0.093637455,17.46,9532,451158,5041668,0,0.066935935,Ghislarengo,Piemonte,1250.29531,69,1.476995968
11.75,851.5,20.8,0.204932794,2.805036067,0.039294554,0.084335337,7.31,12047,400036,5017506,0,0.086094666,Rivarolo Canavese,Piemonte,3224.592233,371,1.096211091
11.2,994,20.2,0.209389271,1.138517044,0,0.030074315,5.51,10891,449891,5050281,0.16,0.326894573,Gattinara,Piemonte,3366.588952,254,1.485076327
11.7,857,20.78333333,0,1.942362199,0.181323663,0.117028732,6.85,11452,398190,5011923,0,0.197345792,Rivarossa,Piemonte,1087.330586,136,1.146724433
11.825,946,20.575,0,1.665533305,0,0.205333333,16.86,9213,451590,5033778,0,0.127145105,Greggio,Piemonte,1188.167167,32,1.586819439
11.05,977.5,20.1,0,1.530144284,0,0.155158408,13.28,9616,444696,5049402,0.21,0.251343316,Roasio,Piemonte,2791.602187,89,1.168158471
12.1,922,20.7,0,1.671774217,0,0.032388664,43.01,13933,451442,5023192,0,0.004609048,Caresanablot,Piemonte,1102.183009,95,0.883954535
11.8,899,20.65,0.164662812,1.942088434,0,0.215481172,37.62,10246,437897,5030457,0,0.065979765,Carisio,Piemonte,3010.617561,32,0.798961815
11.45,983.5,20.35,0.107390449,1.207237133,0,0.07518797,32.43,9439,450615,5045115,0,0.140505322,Lenta,Piemonte,1897.010704,51,1.660014702
12,906.5,20.65,0,1.718727446,0,0.154471545,49.65,10245,444494,5027399,0,0.010379512,Casanova Elvo,Piemonte,1620.503565,16,0.225450587
11.65,948.5,20.5,0,1.276798268,0.002074689,0.20505618,17.08,9738,447630,5037592,0,0,San Giacomo Vercellese,Piemonte,960.4427039,36,0.54471758
11.5,957.5,20.35,0.414241758,0.982002364,0.009227614,0.274257426,35.41,9864,446586,5042655,0,0.048735654,Rovasenda,Piemonte,2926.811773,34,0.673461805
12.16666667,918.5,20.68333333,0.211698349,2.619257649,0.275516594,0.023641762,33.56,13871,453869,5018644,0,0.003877189,Vercelli,Piemonte,7977.433536,563,1.304942745
11.9,928,20.6,0,1.746530676,0.018067557,0.188299817,31.77,10153,447729,5032026,0,0.041562626,Villarboit,Piemonte,2551.09309,19,0.565514842
10.9,1002.25,20.025,0,1.697825909,0,0.075980392,1.89,10347,447301,5052588,0.43,0.12537497,Lozzolo,Piemonte,666.7216123,119,1.065105225
12,943,20.7,0,1.568064861,0.048016701,0.022783251,30.71,10749,454965,5026100,0,0.009847622,Villata,Piemonte,1458.223762,112,0.499212064
11.9,848,20.8,0,2.451626409,0,0.330399458,6.05,9359,421280,5019374,0,0.174474031,Moncrivello,Piemonte,2018.1826,71,1.186866332
11,1105.4,19.98,0,3.520688551,0.103376981,0.444256757,11.49,13688,466469,5057067,0.38,0.063482018,Agrate Conturbia,Piemonte,1453.641348,93,1.847389924
9.975,1124.75,19.15,0,1.234316314,0.1,0.306145251,4.01,9972,457361,5070654,0,0.087270545,Ameno,Piemonte,999.6499262,91,0.761116688
12,920,20.6,0,1.340496957,0,0.157894737,31.02,14642,448926,5027306,0,0.042034391,Collobiano,Piemonte,922.3426637,14,0.430317055
12.1,903,20.6,0.258006174,1.02967421,0,0.093904448,42.95,10396,446494,5022690,0,0,Olcenengo,Piemonte,1650.350733,39,0.11964689
10.7,1122,19.5,0.37810258,3.725911773,0.15033557,0.017749825,2.12,13752,464447,5067475,0.14,0.097377685,Arona,Piemonte,1516.984201,967,1.344512243
12,931,20.6,0,1.538178817,0,0.157480315,44.74,12126,451962,5027182,0,0.034640723,Oldenico,Piemonte,652.6965742,36,0.957030522
11.925,883,20.625,0.292584349,2.456284956,0.009377344,0.081379012,26.67,11645,437043,5025826,0,0.013171615,Santhià,Piemonte,5312.944928,174,1.185464325
11.5,1029,20.4,0,2.164281016,0.090392562,0.143312102,13.63,11231,461875,5046431,0.05,0.148131618,Barengo,Piemonte,1949.276677,47,1.538650591
11.63333333,1063.666667,20.56666667,0.154643296,2.415607682,0.025914634,0.026419605,19.21,10724,472099,5044533,0.12,0.114695267,Bellinzago Novarese,Piemonte,3917.856458,221,2.182332196
11.86,970.4,20.64,0,2.245945803,0.001577287,0.040797824,16.94,10645,458986,5033119,0,0,Biandrate,Piemonte,1245.36497,89,0.703198539
10.4,1059,19.7,0,2.112517258,0.269709544,0.109612142,3.09,10357,453880,5058773,0.1,0.229308909,Boca,Piemonte,960.7980135,124,1.330421334
11.025,1092.5,20,0,3.377719297,0.026097272,0.246764452,6.39,15133,463747,5056615,0.27,0.21233416,Bogogno,Piemonte,850.9663193,145,1.520062779
10.35,1108,19.4,0.561210431,2.104542088,0.06116208,0.170192308,3.46,12344,457024,5067695,0,0.087128893,Bolzano Novarese,Piemonte,330.4343885,320,1.05207509
12.36666667,735.3333333,18.46666667,0,2.608976303,0.041841004,0.29314888,4.66,9509,417109,4931946,0,0.161133204,Dogliani,Piemonte,3568.285526,129,1.648998877
10.9,797,17.6,0,2.335077892,0.034843206,0.250366032,8.1,9853,424585,4931426,0.36,0.094106,Bossolasco,Piemonte,1454.528228,48,1.513428776
12.6,717.5,19.15,0,2.942021263,0.002118644,0.67721519,3.25,10745,418516,4942269,0,0.051205457,Castiglione Falletto,Piemonte,472.0215249,136,0.761401902
12,728,19.4,0,2.652218159,0.012964564,0.711516534,3.27,7677,435971,4953326,0,0.077966393,Castiglione Tinella,Piemonte,1163.450306,75,0.754725155
11.2,772,18.4,0,2.15261323,1,0.589353612,5.01,8383,433385,4941651,0.4,0.056865107,Castino,Piemonte,1552.273473,34,1.139409242
12.73333333,708.6666667,19.66666667,0.165127072,2.945002712,0,0.084018723,4.62,13999,423198,4948733,0,0.075703598,Alba,Piemonte,5358.533349,557,1.910568662
11.2,764,18.2,0,2.722566638,0.043778802,0.653543307,4.94,10798,425507,4938712,0,0.049194972,Albaretto della Torre,Piemonte,458.9931333,57,1.404604689
12.46666667,756,18.26666667,0.144771024,2.14526444,0.064312442,0.295055565,7.58,9099,388117,4927064,0,0.014362784,Centallo,Piemonte,4248.483572,149,0.406770421
12.48333333,742,18.26666667,0.349462512,2.551193321,0.172245892,0.412671233,3.21,10646,414342,4929072,0,0.137284239,Farigliano,Piemonte,1644.175152,107,1.443440219
11.13333333,775.3333333,18.06666667,0,2.103053183,0.015873016,0.954022989,3.28,10503,428469,4937644,0.4,0.007809005,Arguello,Piemonte,491.7441249,37,1.255711387
11.28,767.8,18.14,0,1.610127093,0.014807502,0.611940299,3.16,7597,426763,4936396,0.36,0.015341688,Cerretto Langhe,Piemonte,1014.230991,46,1.430214817
11.21666667,786.5,17.8,0,3.062066676,0.25606469,0.283544304,4.4,10181,428811,4932778,0,0.060874442,Feisoglio,Piemonte,766.6573345,52,1.532857068
12.3,725,18.9,0,3.306411304,0.098389982,0.221732746,2.79,11037,416017,4940749,0,0.038072137,Barolo,Piemonte,568.9242396,125,0.362463388
12.7,733,19.4,0,2.55131604,0.033790919,0.166843783,8.89,9366,402593,4942156,0,0.068353042,Cervere,Piemonte,1859.608632,102,1.15348944
12.2,722,19.95,0,2.472160853,0.021970706,0.525830258,3.12,9944,412147,4957467,0,0.177838533,Baldissero d'Alba,Piemonte,1532.565453,72,1.286663722
12.45,709,19.575,0.405070482,1.908001689,0.040951123,0.315132605,3.65,11566,426885,4952212,0,0.057884771,Barbaresco,Piemonte,776.3694035,87,1.101995344
11.55,805,17.15,0.089527787,2.500189155,0.008343763,0.486860304,6.1,9089,431185,4919641,0.36,0.031373478,Camerana,Piemonte,2363.780387,30,1.404733516
12,738,19.1,0,2.037025951,0.027624309,0.533613445,3.83,7339,435793,4949599,0,0.124633106,Camo,Piemonte,361.1419691,59,0.653222648
12.5,704,20.3,0,3.583313032,0,0.109300096,3.24,10300,421296,4961243,0,0.104217626,Canale,Piemonte,1786.549752,308,1.373897289
11.86666667,785.6666667,17.13333333,0.364743553,2.316187414,0.022113594,0.207016931,6.7,11530,422422,4914093,0.19,0.042605686,Ceva,Piemonte,4316.561034,135,1.78727762
11.53333333,1083.333333,20.43333333,0.184018993,3.636593995,0.03968254,0.04002953,9.21,11221,472407,5049332,0.03,0.116144498,Oleggio,Piemonte,3779.42887,330,1.592110923
10.93333333,1110.666667,19.7,0,4.23842089,0.130136986,0.073452863,7.3,12065,463432,5065757,0.29,0.215143805,Oleggio Castello,Piemonte,593.5123052,325,1.421108183
10.5,1094,19.5,0.577175455,2.003619489,0.022026432,0.390527256,2.82,11426,454557,5070881,0,0.11206015,Orta San Giulio,Piemonte,664.9987634,172,0.935087724
12.75,725.25,19.375,0.104999294,2.380606653,0.040517241,0.199223085,9.7,10960,407429,4944212,0,0.108030774,Cherasco,Piemonte,8153.50737,94,1.450766646
10.76666667,1107,19.6,0,4.69245561,0.009328358,0.059823678,4.12,12520,461945,5066078,0.17,0.195974901,Paruzzaro,Piemonte,522.7161219,319,1.390356588
10.8,1068,19.6,0,1.548605192,0.022360248,0.024390244,2.79,14702,452274,5073188,0.25,0.016620567,Pella,Piemonte,813.4482839,144,1.032394972
10.46666667,1090.666667,19.36666667,0.653708513,1.313442059,0.168539326,0,2.04,12153,453719,5075116,0.33,0.042410872,Pettenasco,Piemonte,707.1256323,185,1.215457083
11.5,1103,20.3,0.402931098,2.451876636,0.33277592,0.099559956,16.8,11150,472451,5054798,0.31,0.137298115,Pombia,Piemonte,1229.65685,153,1.688942952
11.85,957.25,20.575,0,3.24048173,0.017045455,0.061315496,11.73,10705,455062,5034226,0,0.066488941,Recetto,Piemonte,885.2631204,98,1.59559654
12.7,744,17.9,0.378381695,2.858311251,0.242272348,0.543269231,4.96,8472,412535,4922264,0,0.208381248,Bastia Mondovì,Piemonte,1200.058755,46,1.358169278
12.3,753,17.7,0.152062835,2.420542527,0,0.734042553,4.44,7715,414550,4920984,0,0.102255836,Cigliè,Piemonte,612.1928193,31,1.137635871
11.5,758,18.1,0,2.190387427,0.006908463,0.69,6.71,9570,422877,4934827,0.17,0.130653522,Cissone,Piemonte,590.3439392,14,1.422880152
12.5,745,18.1,0.12175554,1.732508106,0.152769679,0.445852535,4.75,9180,414478,4925556,0.05,0.134518506,Clavesana,Piemonte,1715.078589,49,1.395669727
11,1018.333333,20.06666667,0.494675693,2.005702724,0.022689541,0.111005693,2.61,12216,453179,5053187,0.25,0.224933802,Romagnano Sesia,Piemonte,1797.638023,230,1.423903599
10.6,1068,19.6,0,2.399725931,0.003605769,0.141552511,2.49,12777,452855,5069498,0.14,0.094125665,San Maurizio d'Opaglio,Piemonte,850.991801,368,1.402046684
12.3,768,17.3,0.359751286,2.028811791,0.03848363,0.154468555,9.58,9972,392540,4913818,0,0.046877562,Beinette,Piemonte,1768.647911,166,1.215860795
12.55,742,18.1,0.0904722,3.15371232,0.192233756,0.286070894,4.99,10424,408843,4925894,0,0.063812989,Carrù,Piemonte,2583.800907,160,1.416688867
12.7,707,19.9,0,2.503679609,0.037974684,0.149814717,2.05,10018,417754,4954222,0,0.257350463,Corneliano d'Alba,Piemonte,1008.782533,193,1.729404361
11.9,770.5,18.35,0,2.121410832,0.101091791,0.211871069,4.07,9134,435672,4936578,0.48,0.035934111,Cortemilia,Piemonte,2498.741884,102,1.665713228
11.9,956,20.7,0,1.223644991,0.002608696,0.134986226,15.19,11391,454651,5030566,0,0.003947185,San Nazzaro Sesia,Piemonte,1145.116261,63,0.382745043
11.83333333,991.3333333,20.7,0.204227236,1.841642807,0.00717772,0.215765247,55.56,11410,464110,5035166,0,0.001054465,San Pietro Mosezzo,Piemonte,3489.922665,51,0.413980448
11.6,986,20.4,0.266787555,2.456523331,0.125786164,0.215167549,11.8,9957,456097,5040501,0,0.034084235,Sillavengo,Piemonte,953.5194838,61,1.293167949
11.8,756,17.9,0,1.972305947,0.080645161,0.266129032,4.8,8082,418815,4927836,0.17,0.131461123,Belvedere Langhe,Piemonte,500.2968112,77,1.535557998
11.9,746.5,18.9,0,2.306568783,0.017282765,0.628384687,4.07,10559,436110,4945895,0.05,0.064596539,Cossano Belbo,Piemonte,2053.981108,51,1.415732989
11.2,779,17.9,0,2.158148024,0.017114914,0.43,4.82,9170,430238,4935627,0.14,0.032593031,Cravanzana,Piemonte,811.8297567,48,1.104324546
11.32,1016.6,20.28,0.233752541,3.434237328,0.024761905,0.086419753,5.17,11138,456554,5047228,0.18,0.185581581,Sizzano,Piemonte,1075.428582,138,1.600914165
10.1,1081,19.3,0,1.583100213,0.109697933,0.221917808,6.62,11687,453174,5064999,0.25,0.189880569,Soriso,Piemonte,637.191686,119,0.435802811
12.55,734.25,18.625,0,2.81456498,0.009397344,0.418005456,7.34,9539,406730,4932006,0,0.084092854,Bene Vagienna,Piemonte,4896.725553,70,1.312345094
12.3,759,17.5,0,1.733322155,0.006430868,0.409722222,4.47,9026,410399,4917078,0,0.103902142,Briaglia,Piemonte,623.7596574,50,1.472756908
12.64,704.2,19.92,0,4.25315447,0.423131171,0.038194444,2.68,9808,424967,4955731,0,0.00938888,Castagnito,Piemonte,711.4777706,264,1.309026631
12.15,715.5,19.05,0,2.545284822,0.01971831,0.336577181,3.23,11155,422688,4944364,0,0.156356879,Diano d'Alba,Piemonte,1754.320428,175,1.388892201
11.2,1070.5,20.2,0.123954699,3.752219092,0.031894934,0.149611856,9.73,10818,464593,5052731,0.1,0.112003038,Suno,Piemonte,2132.709685,131,1.686582526
11.375,756,18.45,0,1.279527706,0.117647059,0.3125,4.6,9241,428418,4942179,0.17,0.234790123,Benevello,Piemonte,543.8926026,83,1.280313581
11.8,777,18.06666667,0,2.940022231,0.013289037,0.544303797,4.97,9372,434636,4933276,0,0.016035735,Bergolo,Piemonte,311.1763422,26,1.007505937
12.5,756,17.9,0,1.97401647,0.012077295,0.296768707,6.98,8611,391412,4920694,0,0.030536891,Castelletto Stura,Piemonte,1713.00728,71,0.957616075
11.5,804,17.6,0,2.320867836,0.003304693,0.28,5.95,8910,435583,4926897,0.5,0.021247241,Castelletto Uzzone,Piemonte,1485.844291,24,1.382438895
12.5,697,20.1,0,4.216799436,0.038022814,0.155011655,3.22,8022,423510,4958466,0,0.171066797,Castellinaldo,Piemonte,780.283159,112,1.013821595
12.21428571,765.4285714,17.68571429,0.238159455,2.404636793,0.16708375,0.104979554,6.67,12906,384782,4919135,0,0.026996108,Cuneo,Piemonte,11966.91205,458,1.302291476
11.3,1063,20.3,0.246190335,3.548334324,0.099108028,0.108421053,10.31,11077,465341,5050075,0,0.133116267,Vaprio d'Agogna,Piemonte,1001.225422,97,0.734753271
11.3,1119.666667,20.13333333,0.356929914,2.95705775,0.220913108,0.015898251,3.55,10620,472051,5057269,0.17,0.230032324,Varallo Pombia,Piemonte,1361.196151,339,1.769193282
11.5,769.25,17.75,0,2.947541526,0.013831259,0.596638655,3.51,10545,421768,4928436,0.67,0.11164358,Bonvicino,Piemonte,724.0869922,17,1.007004606
11.3,758,18.5,0,2.703225069,0.004733728,0.945205479,4.43,8671,430377,4942190,0,0.159734837,Borgomale,Piemonte,847.7765423,47,1.382696832
12,763,17.6,0.271075984,1.756569268,0.005163511,0.681415929,6.2,9278,419430,4919802,0.58,0.068485301,Castellino Tanaro,Piemonte,1151.783358,29,1.262567007
10.9,1103.5,19.9,0,3.642750796,0.11741683,0.175761421,5.81,11788,464398,5059932,0.4,0.0655105,Veruno,Piemonte,987.1719585,168,1.592589505
11.8,975.5,20.55,0,2.342658822,0.078241431,0.136579572,15.85,10836,457661,5035969,0,0,Vicolungo,Piemonte,1329.385355,64,1.064892624
11.5,765,18.3,0,2.973606101,0.015957447,0.862745098,3.84,7939,431881,4938713,0.43,0.090822128,Bosia,Piemonte,554.0473687,37,1.291927397
11.75,768.5,17.6,0,2.164178276,0.171538462,0.71835443,5.38,7681,419310,4922958,0.19,0.034600562,Marsaglia,Piemonte,1302.580348,23,1.465088289
12.5,706,19.7,0.265925226,3.003644446,0.026415094,0.457794418,3.19,9628,429986,4953084,0,0.050735115,Neive,Piemonte,2130.284951,143,1.035108021
12,719,19.26666667,0,2.567860212,0.00621118,0.749403341,3.25,7066,430176,4949231,0,0.216323286,Neviglie,Piemonte,792.6134334,52,0.93584603
10.9,805,17.5,0,3.335530807,0.00870322,0.285035629,5.86,8533,427005,4929570,0.31,0.011746525,Niella Belbo,Piemonte,1151.828407,37,0.945633511
12.68,743.2,18.72,0.132802191,2.598585624,0.084149327,0.194091766,10.38,11186,396156,4933148,0.01,0.031558266,Fossano,Piemonte,13014.33898,185,1.197664918
12.3,758.5,17.5,0.281745701,2.450302848,0,0.460564752,5.43,10370,414229,4917937,0.06,0.232947094,Niella Tanaro,Piemonte,1570.695352,66,1.382482399
12.65,725.25,18.9,0.25923119,2.436972321,0.020743302,0.439312567,3.87,8632,414283,4938073,0,0.151937124,Novello,Piemonte,1170.547998,84,1.536982031
11.5,803.75,16.8,0.473687507,2.323199839,0.001308901,0.384778013,2.25,11670,424692,4909988,0.33,0.04789775,Nucetto,Piemonte,780.8284336,59,1.196099673
11.675,784,17.3,0,2.632164631,0.152905199,0.952941176,5.15,11333,422379,4918681,0.57,0.055472497,Roascio,Piemonte,642.1234247,12,1.380521077
11.2,806,17.2,0,2.774788331,0.002453386,0.690625,5.37,9541,426775,4924027,0.38,0.015771948,Mombarcaro,Piemonte,2051.106306,16,1.532911681
11.9,780,17.1,0,2.143265175,0.003498542,0.438095238,4.8,9803,417417,4912041,0.56,0.018547764,Mombasiglio,Piemonte,1734.977003,37,1.155508976
12.7,745,18.925,0.113686303,2.690385455,0.090247453,0.163581576,9.89,9603,394310,4938132,0,0.00614324,Genola,Piemonte,1372.243417,173,0.368467944
12.2,767,17.2,0,2.298890275,0.005730659,0.568333333,9.53,10124,405904,4909912,0.65,0.015345621,Monastero di Vasco,Piemonte,1743.817476,70,1.064724191
12.13333333,755.6666667,17.76666667,0.137694264,1.706310278,0.001364256,0.617834395,3.52,9240,416402,4921686,0.17,0.058971947,Rocca Cigliè,Piemonte,701.518086,20,1.26383012
12.75,726.5,18.8,0.505806896,2.294602359,0.152917505,0.353281853,3.84,10852,414339,4935416,0,0.164679478,Monchiero,Piemonte,499.0322968,113,1.575480281
12.6,749,18,0.037772458,2.200741245,0.008738602,0.527227723,11.29,8738,400223,4921344,0,0.041981191,Rocca de' Baldi,Piemonte,2640.228619,63,1.1492409
11.36666667,791,17.66666667,0,1.75717799,0.002902758,0.610687023,4.46,8552,430041,4929347,0.53,0.049728345,Gorzegno,Piemonte,1396.989123,26,1.399063499
11.42,809.4,17.36,0,1.379880794,0.035608309,0.20212766,3.63,9995,434530,4923309,0.6,0.003275596,Gottasecca,Piemonte,1367.686479,14,1.025099055
12.6,709,20.1,0,1.768350527,0.212765957,0.234131113,3.52,10293,429132,4960506,0,0.057538549,Govone,Piemonte,1891.07586,106,1.324602332
12.56,752,17.7,0.334749472,2.758776998,0.169627507,0.208500914,8.57,11811,405502,4917967,0,0.105401854,Mondovì,Piemonte,8705.163998,253,1.532238082
10.73333333,1046,19.9,0,1.927026236,0.253712871,0.112118714,3.33,11031,453527,5056717,0.29,0.214566243,Cavallirio,Piemonte,832.6110574,155,1.293161735
11.05,1109,19.9,0.712883771,3.269294255,0.091324201,0.402555911,4.02,11513,465786,5062579,0.2,0.076034432,Comignago,Piemonte,444.9273272,240,1.590036665
12.7,702,19.8,0,4.094027001,0.038863976,0.275679258,3.43,11448,423436,4954051,0,0.059014272,Guarene,Piemonte,1344.587985,238,1.434176245
